series_id,user_id,description,category,direction,currency,n_dates,median_gap,interval_iqr,amount_cv,cadence
5925,user_58,landlord standing order,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
5926,user_58,local market purchase,groceries,debit,IDR,5,21.0,24.5,0.09260063230390697,other
5927,user_58,local taxi,transport,debit,IDR,5,21.0,38.5,0.17567681955442357,other
5929,user_58,monthly entertainment spend,entertainment,debit,IDR,5,31.0,0.25,0.07164606327783576,monthly_candidate
5930,user_58,municipal utilities,utilities,debit,IDR,5,31.0,0.25,0.07181211590439272,monthly_candidate
5931,user_58,music subscription,music_subscription,debit,IDR,5,31.0,0.25,0.0,monthly_candidate
5933,user_58,neighbourhood restaurant,dining,debit,IDR,4,14.0,21.0,0.16099774388138716,other
5935,user_58,primary household salary,salary,credit,IDR,5,31.0,0.25,0.0,monthly_candidate
5937,user_58,rail pass,transport,debit,IDR,6,14.0,7.0,0.2051158546827246,other
5938,user_58,ride-hailing trip,transport,debit,IDR,5,17.5,8.75,0.15750498578844643,other
5939,user_58,second household income,salary,credit,IDR,4,31.0,0.5,0.08048868750515202,monthly_candidate
5944,user_58,weekly produce market,groceries,debit,IDR,7,21.0,29.75,0.20385125301416293,other
5949,user_59,delivery platform payout,salary,credit,INR,4,31.0,17.5,0.2331760126180052,monthly_candidate
5950,user_59,delivery service plan,delivery_membership,debit,INR,5,31.0,0.75,0.0,monthly_candidate
5952,user_59,electricity and water bill,utilities,debit,INR,5,31.0,0.75,0.05514427265717642,monthly_candidate
5954,user_59,fitness club membership,gym,debit,INR,5,31.0,0.75,0.0,monthly_candidate
5957,user_59,grocery delivery,groceries,debit,INR,4,42.0,49.0,0.07120659211778446,other
5959,user_59,local market purchase,groceries,debit,INR,6,28.0,14.0,0.13530374793307343,monthly_candidate
5962,user_59,monthly entertainment spend,entertainment,debit,INR,5,31.0,0.75,0.041450999326728584,monthly_candidate
5963,user_59,monthly rent,rent,debit,INR,5,31.0,0.75,0.0,monthly_candidate
5964,user_59,music subscription,music_subscription,debit,INR,5,31.0,0.75,0.0,monthly_candidate
5966,user_59,neighbourhood restaurant,dining,debit,INR,5,42.0,10.5,0.10049778284119591,other
5967,user_59,parking and tolls,transport,debit,INR,4,21.0,3.5,0.10926135527916404,other
5970,user_59,ride-hailing trip,transport,debit,INR,4,42.0,35.0,0.06932634904237828,other
5972,user_59,task marketplace payout,salary,credit,INR,5,22.5,24.0,0.17247510802545557,other
5973,user_59,vehicle charging,transport,debit,INR,7,10.5,12.25,0.18238453705827873,other
5975,user_59,weekly app earnings,salary,credit,INR,8,17.0,12.0,0.22386248055904837,other
5976,user_59,weekly produce market,groceries,debit,INR,4,42.0,24.5,0.05936940930044983,other
5977,user_60,apartment rent transfer,rent,debit,USD,6,31.0,1.0,1.161017542091667e-16,monthly_candidate
5980,user_60,clothing and household items,shopping,debit,USD,5,30.5,1.0,0.08111146385732126,monthly_candidate
5982,user_60,commuter pass,transport,debit,USD,6,25.0,30.0,0.17225310781050093,other
5983,user_60,electricity and water bill,utilities,debit,USD,6,31.0,1.0,0.07307375215329615,monthly_candidate
5984,user_60,family dinner,dining,debit,USD,6,35.0,21.0,0.18349536091823845,other
5985,user_60,fresh food shop,groceries,debit,USD,4,20.0,10.0,0.06874768792843175,other
5986,user_60,fuel refill,transport,debit,USD,5,37.5,27.5,0.12377386881941334,other
5989,user_60,household insurance,insurance,debit,USD,5,30.5,1.0,0.0,monthly_candidate
5990,user_60,local event tickets,entertainment,debit,USD,5,30.5,1.0,0.07270200780022808,monthly_candidate
5992,user_60,local taxi,transport,debit,USD,4,25.0,45.0,0.10032301251040905,other
5996,user_60,neighbourhood restaurant,dining,debit,USD,5,24.5,22.75,0.11794010284636192,other
5997,user_60,online backup subscription,cloud_storage,debit,USD,5,30.5,1.0,0.0,monthly_candidate
5998,user_60,parking and tolls,transport,debit,USD,6,30.0,15.0,0.09027480320700491,monthly_candidate
5999,user_60,payroll credit,salary,credit,USD,5,30.5,1.0,0.1978021978021978,monthly_candidate
6001,user_60,rail pass,transport,debit,USD,5,17.5,36.25,0.1799321913014825,other
6005,user_60,vehicle charging,transport,debit,USD,6,10.0,35.0,0.13588461591840886,other
6006,user_60,video streaming plan,streaming,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6008,user_60,weekly produce market,groceries,debit,USD,4,20.0,40.0,0.1304826561225868,other
6011,user_61,credit card repayment,debt_repayment,debit,ZAR,5,31.0,0.25,0.0,monthly_candidate
6015,user_61,grocery delivery,groceries,debit,ZAR,5,42.0,10.5,0.07423218267471719,other
6017,user_61,household utility payment,utilities,debit,ZAR,5,31.0,0.25,0.06090929950830619,monthly_candidate
6018,user_61,landlord standing order,rent,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
6022,user_61,music service subscription,music_subscription,debit,ZAR,5,31.0,0.25,0.0,monthly_candidate
6032,user_62,bulk pantry shop,groceries,debit,USD,5,15.0,25.0,0.18733341388699043,other
6034,user_62,clothing and household items,shopping,debit,USD,5,30.5,1.0,0.07987229587211447,monthly_candidate
6038,user_62,energy provider bill,utilities,debit,USD,5,30.5,1.0,0.0633233355666742,monthly_candidate
6047,user_62,monthly rent,rent,debit,USD,6,31.0,1.0,0.0,monthly_candidate
6050,user_62,online backup subscription,cloud_storage,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6055,user_62,streaming subscription,streaming,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6060,user_63,bakery and snacks,dining,debit,INR,4,28.0,14.0,0.1531043803739548,monthly_candidate
6061,user_63,bulk pantry shop,groceries,debit,INR,5,20.0,22.5,0.10841188478267237,other
6062,user_63,clothing and household items,shopping,debit,INR,5,30.5,1.5,0.029076982745572248,monthly_candidate
6063,user_63,coffee shop,dining,debit,INR,5,24.5,10.5,0.13835889405031507,other
6064,user_63,commuter pass,transport,debit,INR,4,15.0,20.0,0.1484206762820447,other
6066,user_63,family streaming plan,streaming,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6068,user_63,fuel refill,transport,debit,INR,6,15.0,25.0,0.16023750601884304,other
6069,user_63,games and recreation,entertainment,debit,INR,5,30.5,1.5,0.050909166454663486,monthly_candidate
6071,user_63,household groceries,groceries,debit,INR,4,30.0,20.0,0.15358105061054284,monthly_candidate
6072,user_63,insurance policy payment,insurance,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6076,user_63,metro and bus fares,transport,debit,INR,6,30.0,25.0,0.21855659488668147,monthly_candidate
6077,user_63,monthly rent,rent,debit,INR,6,30.0,1.0,0.0,monthly_candidate
6080,user_63,online backup subscription,cloud_storage,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6081,user_63,parking and tolls,transport,debit,INR,6,25.0,10.0,0.14253187049367733,other
6082,user_63,payroll credit,salary,credit,USD,5,30.5,1.5,0.0,monthly_candidate
6087,user_63,takeaway order,dining,debit,INR,4,35.0,21.0,0.10198734667560783,other
6088,user_63,vehicle charging,transport,debit,INR,5,27.5,17.5,0.17841011333610018,other
6089,user_63,water and power payment,utilities,debit,INR,5,30.5,1.5,0.061013521131695114,monthly_candidate
6092,user_64,bakery and snacks,dining,debit,INR,7,21.0,5.25,0.18219248264450147,other
6096,user_64,family dinner,dining,debit,INR,4,21.0,17.5,0.09314596008491487,other
6097,user_64,family streaming plan,streaming,debit,INR,5,30.5,1.25,0.0,monthly_candidate
6098,user_64,fresh food shop,groceries,debit,INR,4,30.0,20.0,0.22060123864755873,monthly_candidate
6102,user_64,household shopping,shopping,debit,INR,5,30.5,1.25,0.08022893033164612,monthly_candidate
6103,user_64,household utility payment,utilities,debit,INR,5,30.5,1.25,0.07774213828788604,monthly_candidate
6104,user_64,insurance policy payment,insurance,debit,INR,5,30.5,1.25,0.0,monthly_candidate
6105,user_64,landlord standing order,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6109,user_64,metro and bus fares,transport,debit,INR,8,10.0,10.0,0.13901620962108402,other
6110,user_64,neighbourhood grocer,groceries,debit,INR,4,50.0,15.0,0.1601713395680713,other
6112,user_64,online backup subscription,cloud_storage,debit,INR,5,30.5,1.25,0.0,monthly_candidate
6113,user_64,parking and tolls,transport,debit,INR,7,12.5,16.25,0.14263085361532515,other
6114,user_64,payroll credit,salary,credit,USD,5,30.5,1.25,0.0,monthly_candidate
6115,user_64,quick-service meal,dining,debit,INR,4,21.0,0.0,0.2054923059115817,other
6120,user_64,vehicle charging,transport,debit,INR,8,15.0,12.5,0.14746102552821846,other
6121,user_64,weekend entertainment,entertainment,debit,INR,5,30.5,1.25,0.020223751809333744,monthly_candidate
6124,user_65,cinema and events,entertainment,debit,ZAR,5,30.5,1.0,0.07373290857790783,monthly_candidate
6127,user_65,electricity and water bill,utilities,debit,ZAR,5,30.5,1.0,0.04258403154241836,monthly_candidate
6128,user_65,family dinner,dining,debit,ZAR,4,21.0,0.0,0.15116291817481117,other
6129,user_65,fresh food shop,groceries,debit,ZAR,4,30.0,10.0,0.16435862946000246,monthly_candidate
6131,user_65,grocery delivery,groceries,debit,ZAR,5,30.0,22.5,0.12988373188937669,monthly_candidate
6132,user_65,home association fee,housing,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
6134,user_65,insurance policy payment,insurance,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6141,user_65,payroll credit,salary,credit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6142,user_65,professional training fee,education,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6146,user_65,shared storage plan,cloud_storage,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6149,user_65,therapy appointment,healthcare,debit,ZAR,5,30.5,1.0,0.04787168446556007,monthly_candidate
6153,user_66,apartment rent transfer,rent,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6156,user_66,bulk pantry shop,groceries,debit,INR,4,30.0,20.0,0.11211826617801696,monthly_candidate
6158,user_66,cloud storage plan,cloud_storage,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6160,user_66,consulting invoice payment,salary,credit,INR,4,31.0,1.5,0.2459252549262783,monthly_candidate
6169,user_66,municipal utilities,utilities,debit,INR,5,30.5,1.5,0.07637987622356539,monthly_candidate
6171,user_66,neighbourhood restaurant,dining,debit,INR,4,63.0,21.0,0.06821654697394171,other
6172,user_66,online retail purchases,shopping,debit,INR,5,30.5,1.5,0.04226264339402456,monthly_candidate
6178,user_66,video streaming plan,streaming,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6185,user_67,community fitness plan,gym,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6187,user_67,delivery service plan,delivery_membership,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6188,user_67,electricity and water bill,utilities,debit,USD,5,30.5,1.0,0.06433584494429036,monthly_candidate
6189,user_67,family dinner,dining,debit,USD,4,28.0,35.0,0.0747601109068971,monthly_candidate
6191,user_67,games and recreation,entertainment,debit,USD,5,30.5,1.0,0.02193462216569281,monthly_candidate
6192,user_67,grocery delivery,groceries,debit,USD,4,14.0,7.0,0.0609692417933165,other
6197,user_67,metro and bus fares,transport,debit,USD,6,7.0,7.0,0.11994897353418844,weekly_candidate
6198,user_67,monthly rent,rent,debit,USD,6,31.0,1.0,2.2083690311114222e-16,monthly_candidate
6199,user_67,music service subscription,music_subscription,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6203,user_67,payroll credit,salary,credit,USD,5,30.5,1.0,0.15447232612146167,monthly_candidate
6204,user_67,rail pass,transport,debit,USD,5,35.0,21.0,0.1506462218433899,other
6209,user_67,vehicle charging,transport,debit,USD,8,28.0,14.0,0.18108695485570678,monthly_candidate
6211,user_68,apartment rent transfer,rent,debit,USD,6,31.0,1.0,0.0,monthly_candidate
6213,user_68,childcare contribution,family_support,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6214,user_68,clinic payment,healthcare,debit,USD,5,30.5,1.0,0.03514411926140637,monthly_candidate
6215,user_68,commuter pass,transport,debit,USD,4,42.0,28.0,0.11619068310737357,other
6216,user_68,fresh food shop,groceries,debit,USD,4,28.0,10.5,0.1847426472718613,monthly_candidate
6218,user_68,household groceries,groceries,debit,USD,5,24.5,28.0,0.1428971692497141,other
6219,user_68,household shopping,shopping,debit,USD,5,30.5,1.0,0.06368317507899493,monthly_candidate
6223,user_68,municipal utilities,utilities,debit,USD,6,31.0,1.0,0.09162898146463509,monthly_candidate
6225,user_68,online backup subscription,cloud_storage,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6227,user_68,payroll credit,salary,credit,USD,5,30.5,3.0,0.0,monthly_candidate
6229,user_68,supermarket basket,groceries,debit,USD,5,24.5,36.75,0.1841115230554328,other
6231,user_68,vehicle loan payment,debt_repayment,debit,USD,5,30.5,1.0,0.0,monthly_candidate
6233,user_69,bulk pantry shop,groceries,debit,EUR,6,14.0,42.0,0.12351668826176411,other
6234,user_69,commuter pass,transport,debit,EUR,5,28.0,22.75,0.15541257559271288,monthly_candidate
6235,user_69,credit card repayment,debt_repayment,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6236,user_69,energy provider bill,utilities,debit,EUR,5,30.5,1.0,0.05998180645120989,monthly_candidate
6238,user_69,family streaming plan,streaming,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6239,user_69,fresh food shop,groceries,debit,EUR,4,42.0,17.5,0.1857587957887127,other
6242,user_69,local market purchase,groceries,debit,EUR,5,21.0,17.5,0.08337113231672524,other
6246,user_69,monthly rent,rent,debit,EUR,6,31.0,1.0,0.0,monthly_candidate
6249,user_69,online backup subscription,cloud_storage,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6251,user_69,payroll credit,salary,credit,EUR,5,30.5,1.0,0.0,monthly_candidate
6252,user_69,personal shopping,shopping,debit,EUR,5,30.5,1.0,0.04159159180338597,monthly_candidate
6254,user_69,rail pass,transport,debit,EUR,4,28.0,10.5,0.08294971984776074,monthly_candidate
6255,user_69,ride-hailing trip,transport,debit,EUR,5,31.5,15.75,0.09386442856999297,monthly_candidate
6259,user_69,weekend food delivery,dining,debit,EUR,4,56.0,21.0,0.1395507105551339,other
6260,user_69,weekly produce market,groceries,debit,EUR,6,14.0,7.0,0.12235553725951447,other
6261,user_70,audio streaming plan,music_subscription,debit,INR,5,31.0,0.25,0.0,monthly_candidate
6263,user_70,education loan instalment,debt_repayment,debit,INR,5,31.0,0.25,0.0,monthly_candidate
6264,user_70,electricity bill,utilities,debit,INR,5,31.0,0.25,0.04608431399091846,monthly_candidate
6268,user_70,landlord standing order,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6269,user_70,local market purchase,groceries,debit,INR,4,42.0,7.0,0.1347506923551294,other
6275,user_70,payroll credit,salary,credit,INR,5,31.0,0.25,0.0,monthly_candidate
6281,user_71,apartment rent transfer,rent,debit,IDR,5,31.0,0.75,0.0,monthly_candidate
6284,user_71,cloud storage plan,cloud_storage,debit,IDR,5,31.0,0.75,0.0,monthly_candidate
6285,user_71,coffee shop,dining,debit,IDR,6,21.0,14.0,0.19526155302498588,other
6286,user_71,commuter pass,transport,debit,IDR,4,20.0,10.0,0.12281000097575888,other
6287,user_71,energy provider bill,utilities,debit,IDR,5,31.0,0.75,0.0609746508047197,monthly_candidate
6290,user_71,fuel refill,transport,debit,IDR,6,15.0,20.0,0.19965378304072715,other
6291,user_71,grocery delivery,groceries,debit,IDR,4,30.0,15.0,0.20019125977389388,monthly_candidate
6292,user_71,health insurance premium,insurance,debit,IDR,5,31.0,0.75,0.0,monthly_candidate
6294,user_71,household shopping,shopping,debit,IDR,5,31.0,0.75,0.06559095330523665,monthly_candidate
6295,user_71,international employer payroll,salary,credit,USD,5,31.0,0.75,0.0,monthly_candidate
6297,user_71,local taxi,transport,debit,IDR,4,25.0,52.5,0.10338239223714146,other
6299,user_71,metro and bus fares,transport,debit,IDR,5,10.0,21.25,0.04091953458833225,other
6304,user_71,rail pass,transport,debit,IDR,4,25.0,10.0,0.21243115697208032,other
6305,user_71,ride-hailing trip,transport,debit,IDR,6,25.0,5.0,0.06300237252770026,other
6306,user_71,streaming subscription,streaming,debit,IDR,5,31.0,0.75,0.0,monthly_candidate
6308,user_71,takeaway order,dining,debit,IDR,4,35.0,31.5,0.1680927177572324,other
6309,user_71,vehicle charging,transport,debit,IDR,4,25.0,17.5,0.1723549563776432,other
6310,user_71,weekend entertainment,entertainment,debit,IDR,5,31.0,0.75,0.05298812941632496,monthly_candidate
6312,user_71,weekly produce market,groceries,debit,IDR,5,20.0,25.0,0.09532034422568007,other
6313,user_72,apartment rent transfer,rent,debit,ZAR,6,30.0,1.0,0.0,monthly_candidate
6316,user_72,commuter pass,transport,debit,ZAR,5,38.5,29.75,0.17945078275604812,other
6317,user_72,delivery service plan,delivery_membership,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
6318,user_72,electricity bill,utilities,debit,ZAR,5,30.5,1.5,0.07319874204431534,monthly_candidate
6323,user_72,grocery delivery,groceries,debit,ZAR,4,28.0,31.5,0.16520691110054064,monthly_candidate
6324,user_72,household groceries,groceries,debit,ZAR,4,42.0,45.5,0.1884380953735617,other
6325,user_72,loan repayment,debt_repayment,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
6326,user_72,local market purchase,groceries,debit,ZAR,4,35.0,14.0,0.07277238477243099,other
6328,user_72,metro and bus fares,transport,debit,ZAR,4,56.0,17.5,0.12682630716181523,other
6329,user_72,music subscription,music_subscription,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
6330,user_72,neighbourhood grocer,groceries,debit,ZAR,5,38.5,28.0,0.1669503067037858,other
6331,user_72,neighbourhood restaurant,dining,debit,ZAR,4,42.0,35.0,0.11205307538551931,other
6333,user_72,professional training fee,education,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
6337,user_72,takeaway order,dining,debit,ZAR,4,56.0,21.0,0.11305883775750383,other
6342,user_73,bulk pantry shop,groceries,debit,INR,4,42.0,17.5,0.09902649920091823,other
6344,user_73,cloud storage plan,cloud_storage,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6347,user_73,education loan instalment,debt_repayment,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6356,user_73,municipal utilities,utilities,debit,INR,6,31.0,1.0,0.08877160646128468,monthly_candidate
6359,user_73,online retail purchases,shopping,debit,INR,6,31.0,1.0,0.05329572897886228,monthly_candidate
6361,user_73,payroll credit,salary,credit,INR,6,31.0,1.0,0.0,monthly_candidate
6363,user_73,rail pass,transport,debit,INR,5,28.0,29.75,0.11823774925260912,monthly_candidate
6364,user_73,residential rent payment,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6367,user_73,streaming subscription,streaming,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6368,user_73,supermarket basket,groceries,debit,INR,9,14.0,14.0,0.11277726730213186,other
6370,user_73,vehicle charging,transport,debit,INR,5,17.5,29.75,0.09355141254231059,other
6380,user_74,electricity and water bill,utilities,debit,ZAR,5,30.5,1.0,0.06364788938667817,monthly_candidate
6381,user_74,family streaming plan,streaming,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6385,user_74,household groceries,groceries,debit,ZAR,4,30.0,25.0,0.15474563522220064,monthly_candidate
6390,user_74,neighbourhood grocer,groceries,debit,ZAR,4,20.0,20.0,0.1675745018329724,other
6392,user_74,online retail purchases,shopping,debit,ZAR,5,30.5,1.0,0.051352350364434814,monthly_candidate
6396,user_74,shared housing rent,rent,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
6397,user_74,shared storage plan,cloud_storage,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6403,user_75,bulk pantry shop,groceries,debit,ZAR,7,25.0,17.5,0.1405668137504246,other
6406,user_75,family streaming plan,streaming,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
6415,user_75,online retail purchases,shopping,debit,ZAR,5,30.5,1.5,0.06730889980177206,monthly_candidate
6417,user_75,payroll credit,salary,credit,ZAR,4,31.0,0.5,0.0,monthly_candidate
6418,user_75,quick-service meal,dining,debit,ZAR,4,21.0,21.0,0.16534485117586606,other
6420,user_75,shared housing rent,rent,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
6421,user_75,shared storage plan,cloud_storage,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
6424,user_75,water and power payment,utilities,debit,ZAR,5,30.5,1.5,0.07513387105649354,monthly_candidate
6426,user_75,weekly produce market,groceries,debit,ZAR,4,30.0,25.0,0.11016573825461276,monthly_candidate
6429,user_76,base salary,salary,credit,USD,5,30.5,1.25,0.0,monthly_candidate
6434,user_76,fitness club membership,gym,debit,USD,5,30.5,1.25,0.0,monthly_candidate
6435,user_76,food delivery membership,delivery_membership,debit,USD,5,30.5,1.25,0.0,monthly_candidate
6436,user_76,fresh food shop,groceries,debit,USD,5,24.5,10.5,0.20783170585328725,other
6438,user_76,games and recreation,entertainment,debit,USD,5,30.5,1.25,0.07481160687023608,monthly_candidate
6441,user_76,household utility payment,utilities,debit,USD,5,30.5,1.25,0.05456818558353416,monthly_candidate
6445,user_76,metro and bus fares,transport,debit,USD,7,21.0,24.5,0.1851230684330667,other
6447,user_76,music subscription,music_subscription,debit,USD,5,30.5,1.25,0.0,monthly_candidate
6448,user_76,neighbourhood grocer,groceries,debit,USD,4,63.0,38.5,0.1445150592568978,other
6452,user_76,rail pass,transport,debit,USD,6,7.0,14.0,0.13330680881834775,weekly_candidate
6454,user_76,shared housing rent,rent,debit,USD,6,31.0,1.0,1.636252701807945e-16,monthly_candidate
6455,user_76,supermarket basket,groceries,debit,USD,5,28.0,15.75,0.06188809828031915,monthly_candidate
6459,user_77,apartment rent transfer,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6460,user_77,bulk pantry shop,groceries,debit,INR,4,28.0,42.0,0.12337402349927652,monthly_candidate
6461,user_77,childcare contribution,family_support,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6462,user_77,clothing and household items,shopping,debit,INR,5,30.5,1.0,0.07629256035763239,monthly_candidate
6464,user_77,family healthcare expense,healthcare,debit,INR,5,30.5,1.0,0.06912171507543269,monthly_candidate
6467,user_77,grocery delivery,groceries,debit,INR,5,31.5,15.75,0.13094996634512657,monthly_candidate
6469,user_77,household utility payment,utilities,debit,INR,5,30.5,1.0,0.04398248441419168,monthly_candidate
6470,user_77,local market purchase,groceries,debit,INR,5,10.5,28.0,0.11020203086635443,other
6474,user_77,online backup subscription,cloud_storage,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6476,user_77,payroll credit,salary,credit,INR,5,30.5,1.0,0.0,monthly_candidate
6482,user_77,vehicle loan payment,debt_repayment,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6483,user_77,weekly produce market,groceries,debit,INR,4,42.0,21.0,0.2113967418712567,other
6484,user_78,bakery and snacks,dining,debit,INR,5,38.5,33.25,0.1965373654611058,other
6485,user_78,coffee shop,dining,debit,INR,4,21.0,31.5,0.1065474555194757,other
6486,user_78,commuter pass,transport,debit,INR,5,30.0,23.75,0.15099316213451341,monthly_candidate
6491,user_78,household insurance,insurance,debit,INR,5,31.0,0.25,0.0,monthly_candidate
6492,user_78,household utility payment,utilities,debit,INR,5,31.0,0.25,0.06849056890378308,monthly_candidate
6495,user_78,local market purchase,groceries,debit,INR,4,40.0,55.0,0.18674074370040322,other
6499,user_78,monthly shopping spend,shopping,debit,INR,5,31.0,0.25,0.05756999108369986,monthly_candidate
6502,user_78,parking and tolls,transport,debit,INR,5,17.5,28.75,0.05235555492797254,other
6503,user_78,payroll credit,salary,credit,INR,5,31.0,0.25,0.0,monthly_candidate
6504,user_78,quick-service meal,dining,debit,INR,4,14.0,7.0,0.08179495651546972,other
6505,user_78,rail pass,transport,debit,INR,6,30.0,20.0,0.18232477611179548,monthly_candidate
6506,user_78,ride-hailing trip,transport,debit,INR,8,20.0,20.0,0.16249088979080503,other
6507,user_78,shared housing rent,rent,debit,INR,5,31.0,0.25,0.0,monthly_candidate
6508,user_78,shared storage plan,cloud_storage,debit,INR,5,31.0,0.25,0.0,monthly_candidate
6510,user_78,takeaway order,dining,debit,INR,4,28.0,14.0,0.0649443822911724,monthly_candidate
6513,user_78,video streaming plan,streaming,debit,INR,5,31.0,0.25,0.0,monthly_candidate
6514,user_78,weekend entertainment,entertainment,debit,INR,5,31.0,0.25,0.052707776185375046,monthly_candidate
6516,user_78,weekly produce market,groceries,debit,INR,5,25.0,30.0,0.1914499060390911,other
6519,user_79,cinema and events,entertainment,debit,EUR,5,30.5,1.0,0.07221080116302095,monthly_candidate
6521,user_79,commuter pass,transport,debit,EUR,4,20.0,40.0,0.13096196137375724,other
6522,user_79,energy provider bill,utilities,debit,EUR,5,30.5,1.0,0.06435741736039792,monthly_candidate
6523,user_79,family dinner,dining,debit,EUR,4,28.0,14.0,0.0857000496197614,monthly_candidate
6525,user_79,fuel refill,transport,debit,EUR,10,15.0,20.0,0.15673508702888528,other
6527,user_79,household groceries,groceries,debit,EUR,4,40.0,10.0,0.0898896821220292,other
6528,user_79,insurance policy payment,insurance,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6530,user_79,local taxi,transport,debit,EUR,4,30.0,15.0,0.14710496910969711,monthly_candidate
6533,user_79,monthly rent,rent,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6537,user_79,payroll credit,salary,credit,USD,5,30.5,1.0,0.0,monthly_candidate
6538,user_79,personal shopping,shopping,debit,EUR,5,30.5,1.0,0.04055886863078805,monthly_candidate
6539,user_79,quick-service meal,dining,debit,EUR,4,42.0,45.5,0.2072172495966363,other
6541,user_79,ride-hailing trip,transport,debit,EUR,5,15.0,15.0,0.1345276164477384,other
6542,user_79,shared storage plan,cloud_storage,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6543,user_79,supermarket basket,groceries,debit,EUR,4,20.0,5.0,0.11516383532402266,other
6544,user_79,takeaway order,dining,debit,EUR,5,35.0,3.5,0.21846489444826359,other
6545,user_79,vehicle charging,transport,debit,EUR,6,10.0,20.0,0.1662023499926695,other
6546,user_79,video streaming plan,streaming,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6551,user_80,base salary,salary,credit,INR,5,30.5,1.0,0.0,monthly_candidate
6553,user_80,commuter pass,transport,debit,INR,4,70.0,38.5,0.15181439795800314,other
6554,user_80,delivery service plan,delivery_membership,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6555,user_80,electricity bill,utilities,debit,INR,6,31.0,1.0,0.070376880433697,monthly_candidate
6557,user_80,fuel refill,transport,debit,INR,4,35.0,14.0,0.1245652869102813,other
6559,user_80,household groceries,groceries,debit,INR,5,35.0,35.0,0.11780157630292608,other
6563,user_80,metro and bus fares,transport,debit,INR,4,21.0,31.5,0.15345516836618703,other
6565,user_80,music service subscription,music_subscription,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6570,user_80,personal loan payment,debt_repayment,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6573,user_80,residential rent payment,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6574,user_80,ride-hailing trip,transport,debit,INR,5,21.0,26.25,0.12711851589747086,other
6575,user_80,school fee payment,education,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6576,user_80,supermarket basket,groceries,debit,INR,10,7.0,14.0,0.14724976514195698,weekly_candidate
6579,user_80,weekend food delivery,dining,debit,INR,4,14.0,42.0,0.18755290904882765,other
6581,user_81,apartment rent transfer,rent,debit,USD,6,30.0,1.0,0.0,monthly_candidate
6584,user_81,clothing and household items,shopping,debit,USD,5,30.5,1.5,0.0666566617670071,monthly_candidate
6587,user_81,credit card repayment,debt_repayment,debit,USD,5,30.5,1.5,0.0,monthly_candidate
6588,user_81,electricity bill,utilities,debit,USD,5,30.5,1.5,0.06816735257223963,monthly_candidate
